MTCuttingToolType_CuttingToolArchitype_CuttingToolLifecycle_ToolLifePartCount_CountDirection,4105,Variable
MTCuttingToolType_CuttingToolArchitype_CuttingToolLifecycle_ToolLifePartCount_DataType,4106,Variable
MTCuttingToolType_CuttingToolArchitype_CuttingToolLifecycle_ToolLifePartCount_Definition,4103,Variable
MTCuttingToolType_CuttingToolArchitype_CuttingToolLifecycle_ToolLifePartCount_Initial,4107,Variable
MTCuttingToolType_CuttingToolArchitype_CuttingToolLifecycle_ToolLifePartCount_Limit,4108,Variable
MTCuttingToolType_CuttingToolArchitype_CuttingToolLifecycle_ToolLifePartCount_MTType,4109,Variable
MTCuttingToolType_CuttingToolArchitype_CuttingToolLifecycle_ToolLifePartCount_ValuePrecision,4104,Variable
MTCuttingToolType_CuttingToolArchitype_CuttingToolLifecycle_ToolLifePartCount_ValueRank,4110,Variable
MTCuttingToolType_CuttingToolArchitype_CuttingToolLifecycle_ToolLifePartCount_Warning,4111,Variable
MTCuttingToolType_CuttingToolArchitype_CuttingToolLifecycle_ToolLifeWear,4112,Variable
MTCuttingToolType_CuttingToolArchitype_CuttingToolLifecycle_ToolLifeWear_CountDirection,4115,Variable
MTCuttingToolType_CuttingToolArchitype_CuttingToolLifecycle_ToolLifeWear_DataType,4116,Variable
MTCuttingToolType_CuttingToolArchitype_CuttingToolLifecycle_ToolLifeWear_Definition,4113,Variable
MTCuttingToolType_CuttingToolArchitype_CuttingToolLifecycle_ToolLifeWear_Initial,4117,Variable
MTCuttingToolType_CuttingToolArchitype_CuttingToolLifecycle_ToolLifeWear_Limit,4118,Variable
MTCuttingToolType_CuttingToolArchitype_CuttingToolLifecycle_ToolLifeWear_MTType,4119,Variable
MTCuttingToolType_CuttingToolArchitype_CuttingToolLifecycle_ToolLifeWear_ValuePrecision,4114,Variable
MTCuttingToolType_CuttingToolArchitype_CuttingToolLifecycle_ToolLifeWear_ValueRank,4120,Variable
MTCuttingToolType_CuttingToolArchitype_CuttingToolLifecycle_ToolLifeWear_Warning,4121,Variable
MTCuttingToolType_CuttingToolArchitype_DeviceUuid,4086,Variable
MTCuttingToolType_CuttingToolArchitype_MTDescription,4087,Variable
MTCuttingToolType_CuttingToolArchitype_Manufacturers,4090,Variable
MTCuttingToolType_CuttingToolArchitype_Removed,4088,Variable
MTCuttingToolType_CuttingToolArchitype_SerialNumber,4091,Variable
MTCuttingToolType_CuttingToolArchitype_Timestamp,4089,Variable
MTCuttingToolType_CuttingToolArchitype_ToolId,4092,Variable
MTCuttingToolType_CuttingToolLifecycle,3756,Object
